	Rewards	Avg_Rewards	Epsilon	Steps
166	330.0	145.39	0.01	330
167	277.0	147.75	0.01	277
168	309.0	150.23	0.01	309
169	439.0	154.43	0.01	439
170	293.0	157.2	0.01	293
171	500.0	161.9	0.01	500
172	328.0	164.55	0.01	328
173	385.0	168.12	0.01	385
174	407.0	172.01	0.01	407
175	338.0	174.77	0.01	338
176	386.0	177.96	0.01	386
177	324.0	180.9	0.01	324
178	500.0	185.66	0.01	500
179	395.0	189.38	0.01	395
180	400.0	193.16	0.01	400
181	416.0	197.16	0.01	416
182	224.0	199.28	0.01	224
183	281.0	201.77	0.01	281
184	396.0	205.07	0.01	396
185	365.0	208.59	0.01	365
186	265.0	211.08	0.01	265
187	330.0	214.01	0.01	330
188	357.0	217.08	0.01	357
189	279.0	219.57	0.01	279
190	240.0	221.83	0.01	240
191	207.0	223.62	0.01	207
192	397.0	226.51	0.01	397
193	209.0	228.44	0.01	209
194	412.0	232.11	0.01	412
195	370.0	235.23	0.01	370
196	339.0	238.09	0.01	339
197	382.0	241.24	0.01	382
198	277.0	243.87	0.01	277
199	437.0	247.98	0.01	437
200	305.0	249.82	0.01	305
201	500.0	254.51	0.01	500
202	361.0	257.46	0.01	361
203	360.0	259.63	0.01	360
204	263.0	261.58	0.01	263
205	293.0	264.23	0.01	293
206	434.0	267.42	0.01	434
207	390.0	271.19	0.01	390
208	363.0	274.56	0.01	363
209	397.0	278.07	0.01	397
210	313.0	281.01	0.01	313
211	268.0	283.22	0.01	268
212	356.0	285.32	0.01	356
213	398.0	288.15	0.01	398
214	328.0	290.07	0.01	328
215	366.0	293.37	0.01	366
216	305.0	295.3	0.01	305
217	266.0	297.59	0.01	266
218	305.0	299.51	0.01	305
219	269.0	300.42	0.01	269
